id,key,value,type 
5577525604,name,Fixit,node
5577525604,old_name,Mundi,node
5577525604,repair,yes,node
5577525604,shop,electronics,node
5581620919,bus,yes,node
5581620919,public_transport,stop_position,node
5581620920,bench,no,node
5581620920,highway,bus_stop,node
5581620920,public_transport,platform,node
5581620920,shelter,yes,node
5582425573,amenity,restaurant,node
5582425573,name,Lolla Lanchonete e Restaurante,node
5582425574,amenity,animal_boarding,node
5582425574,contact:whatsapp,+55 47 99918-7151,node
5582425574,name,Vila Dogue,node
5582462933,contact:facebook,https://pt-br.facebook.com/docedetalhecasadecha/,node
5582462933,contact:phone,+55 47 3288-5431;+55 47 (47) 99937-8403,node
5582462933,name,Casa de Chá Doce Detalhe,node
5582462933,shop,tea,node
5582829568,natural,tree,node
5582829569,natural,tree,node
5582829570,natural,tree,node
5582892951,historic,memorial,node
5582892951,memorial,bust,node
5582892951,name,Victor Konder,node
5582892952,description,Balança,node
5582892952,tourism,artwork,node
5582892953,amenity,telephone,node
5582892953,operator,Oi,node
5582892953,payment:telephone_cards,yes,node
5582892954,amenity,bench,node
5582892954,backrest,yes,node
5582892955,amenity,bench,node
5582892955,backrest,yes,node
5582892956,amenity,bench,node
5582892956,backrest,no,node
5583573148,entrance,yes,node
5583991421,name,Sítio Ísis Veia,node
5583991421,place,farm,node
5584982583,bus,yes,node
5584982583,public_transport,stop_position,node
5584982584,bench,yes,node
5584982584,highway,bus_stop,node
5584982584,public_transport,platform,node
5584982584,shelter,yes,node
5584982587,bus,yes,node
5584982587,public_transport,stop_position,node
5584982588,bench,yes,node
5584982588,highway,bus_stop,node
5584982588,public_transport,platform,node
5584982588,shelter,yes,node
5584982590,bus,yes,node
5584982590,public_transport,stop_position,node
5584982591,bench,yes,node
5584982591,highway,bus_stop,node
5584982591,public_transport,platform,node
5584982591,shelter,yes,node
5584982594,bench,yes,node
5584982594,bin,yes,node
5584982594,highway,bus_stop,node
5584982594,public_transport,platform,node
5584982594,shelter,yes,node
5591181211,crossing,uncontrolled,node
5591181211,crossing_ref,zebra,node
5591181211,highway,crossing,node
5591181212,crossing,uncontrolled,node
5591181212,crossing_ref,zebra,node
5591181212,highway,crossing,node
5591181213,contact:phone,+55 47 3323-1907,node
5591181213,name,Mercado Bértoli,node
5591181213,outdoor_seating,yes,node
5591181213,shop,convenience,node
5591181218,amenity,restaurant,node
5591181218,name,Styllo e Sabor,node
5591181634,amenity,pharmacy,node
5591181634,healthcare,pharmacy,node
5591181634,name,Farmácia Super Popular,node
5591342497,crossing,uncontrolled,node
5591342497,crossing_ref,zebra,node
5591342497,highway,crossing,node
5591342498,crossing,uncontrolled,node
5591342498,crossing_ref,zebra,node
5591342498,highway,crossing,node
5591342499,crossing,uncontrolled,node
5591342499,crossing_ref,zebra,node
5591342499,highway,crossing,node
5591342500,crossing,uncontrolled,node
5591342500,crossing_ref,zebra,node
5591342500,highway,crossing,node
5591342501,crossing,uncontrolled,node
5591342501,crossing_ref,zebra,node
5591342501,highway,crossing,node
5591342504,crossing,uncontrolled,node
5591342504,crossing_ref,zebra,node
5591342504,highway,crossing,node
5591342505,crossing,uncontrolled,node
5591342505,crossing_ref,zebra,node
5591342505,highway,crossing,node
5591342506,crossing,uncontrolled,node
5591342506,crossing_ref,zebra,node
5591342506,highway,crossing,node
5591342507,crossing,uncontrolled,node
5591342507,crossing_ref,zebra,node
5591342507,highway,crossing,node
5591342508,highway,stop,node
5591342509,crossing,uncontrolled,node
5591342509,crossing_ref,zebra,node
5591342509,highway,crossing,node
5591342514,addr:housenumber,36,node
5591342514,addr:street,Travessa Silva,node
5591342515,addr:housenumber,12,node
5591342515,addr:street,Travessa Silva,node
5591342516,addr:housenumber,24,node
5591342516,addr:street,Travessa Silva,node
5591342517,crossing,uncontrolled,node
5591342517,crossing_ref,zebra,node
5591342517,highway,crossing,node
5591342518,natural,tree,node
5591342519,crossing,uncontrolled,node
5591342519,crossing_ref,zebra,node
5591342519,highway,crossing,node
5591342520,highway,stop,node
5591342721,highway,stop,node
5591342722,amenity,telephone,node
5591342722,operator,Oi,node
5591342722,payment:telephone_cards,yes,node
5591342727,direction,backward,node
5591342727,highway,stop,node
5591342728,camera:direction,0-360,node
5591342728,camera:mount,pole,node
5591342728,camera:type,fixed,node
5591342728,man_made,surveillance,node
5591342728,operator,PMSC,node
5591342728,surveillance,outdoor,node
5591342728,surveillance:type,camera,node
5591342728,surveillance:zone,town,node
5591342751,amenity,driving_school,node
5591342751,name,Auto Escola GP Brasil,node
5591342752,direction,backward,node
5591342752,highway,stop,node
5591342753,direction,forward,node
5591342753,highway,stop,node
5591342754,crossing,uncontrolled,node
5591342754,crossing_ref,zebra,node
5591342754,highway,crossing,node
5591342755,crossing,uncontrolled,node
5591342755,crossing_ref,zebra,node
5591342755,highway,crossing,node
5591342756,crossing,uncontrolled,node
5591342756,crossing_ref,zebra,node
5591342756,highway,crossing,node
5591342757,camera:direction,0-360,node
5591342757,camera:mount,pole,node
5591342757,camera:type,fixed,node
5591342757,man_made,surveillance,node
5591342757,operator,PMSC,node
5591342757,surveillance,outdoor,node
5591342757,surveillance:type,camera,node
5591342757,surveillance:zone,town,node
5591342758,crossing,uncontrolled,node
5591342758,crossing_ref,zebra,node
5591342758,highway,crossing,node
5591342758,traffic_calming,table,node
5591342760,crossing,traffic_signals,node
5591342760,crossing_ref,zebra,node
5591342760,direction,forward,node
5591342760,highway,traffic_signals,node
5591342761,crossing,traffic_signals,node
5591342761,crossing_ref,zebra,node
5591342761,highway,traffic_signals,node
5591342762,crossing,traffic_signals,node
5591342762,crossing_ref,zebra,node
5591342762,highway,traffic_signals,node
5591342763,crossing,uncontrolled,node
5591342763,crossing_ref,zebra,node
5591342763,highway,crossing,node
5591342763,traffic_calming,table,node
5591342764,amenity,fuel,node
5591342764,name,Posto Indaial,node
5591342768,man_made,chimney,node
5591342769,highway,stop,node
5591342770,crossing,uncontrolled,node
5591342770,crossing_ref,zebra,node
5591342770,highway,crossing,node
5591342772,crossing,uncontrolled,node
5591342772,crossing_ref,zebra,node
5591342772,highway,crossing,node
5591342772,traffic_calming,table,node
5591342774,crossing,uncontrolled,node
5591342774,crossing_ref,zebra,node
5591342774,highway,crossing,node
5591342774,traffic_calming,table,node
5591342775,crossing,uncontrolled,node
5591342775,crossing_ref,zebra,node
5591342775,highway,crossing,node
5591342775,traffic_calming,table,node
5591342777,highway,stop,node
5591342779,crossing,uncontrolled,node
5591342779,crossing_ref,zebra,node
5591342779,highway,crossing,node
5591342779,traffic_calming,table,node
5591342780,crossing,uncontrolled,node
5591342780,crossing_ref,zebra,node
5591342780,highway,crossing,node
5591342781,direction,backward,node
5591342781,highway,stop,node
5591342782,direction,forward,node
5591342782,highway,stop,node
5591342787,direction,forward,node
5591342787,highway,stop,node
5591342787,side,right,node
5591342787,traffic_sign:forward,BR:R-1,node
5591342788,crossing,uncontrolled,node
5591342788,crossing_ref,zebra,node
5591342788,highway,crossing,node
5591372752,crossing,uncontrolled,node
5591372752,crossing_ref,zebra,node
5591372752,highway,crossing,node
5591372752,traffic_calming,table,node
5591372762,crossing,uncontrolled,node
5591372762,crossing_ref,zebra,node
5591372762,highway,crossing,node
5591372762,traffic_calming,table,node
5591378672,direction,backward,node
5591378672,highway,stop,node
5592379914,shop,vacant,node
5592510675,name,Loja Gabi Bazar,node
5592510675,shop,clothes,node
5592510676,name,Brechó da Mary,node
5592510676,shop,second_hand,node
5592510684,crossing,uncontrolled,node
5592510684,crossing_ref,zebra,node
5592510684,highway,crossing,node
5592510685,crossing,uncontrolled,node
5592510685,crossing_ref,zebra,node
5592510685,highway,crossing,node
5592510686,natural,tree,node
5592612351,natural,tree,node
5592612352,natural,tree,node
5592612353,natural,tree,node
5592612354,natural,tree,node
5592612355,natural,tree,node
5592612356,natural,tree,node
5592612372,amenity,studio,node
5592612372,name,Cuka Filmes,node
5592612372,studio,video,node
5592770880,name,Advocacia Securitária,node
5592770880,office,lawyer,node
5592770881,level,2,node
5592770881,name,Central Assessoria de Seguros,node
5592770881,office,insurance,node
5592821526,noexit,yes,node
5592931741,amenity,parking,node
5592931741,fee,yes,node
5592931741,parking,underground,node
5592931741,supervised,yes,node
5592931742,noexit,yes,node
5593446696,entrance,main,node
5594961795,addr:housenumber,595,node
5594961795,addr:street,Rua XV de Novembro,node
5594961795,entrance,staircase,node
5594961796,alt_name,Generallyy,node
5594961796,contact:facebook,https://www.facebook.com/generallyyblumenau/,node
5594961796,contact:instagram,https://www.instagram.com/generallyy/,node
5594961796,contact:phone,+55 47 3322-9750,node
5594961796,contact:twitter,@generallyy,node
5594961796,contact:website,http://www.generallyy.com.br/,node
5594961796,contact:whatsapp,+55 47 98826-0431,node
5594961796,name,General Lyy,node
5594961796,shop,clothes,node
5595475821,addr:door,2,node
5595475821,name,Master,node
5595475821,office,engineer,node
5595475822,addr:door,1,node
5595475822,shop,vacant,node
5595475823,addr:door,3,node
5595475823,name,Habitarsul,node
5595475823,office,engineer,node
5595475824,addr:door,4,node
5595475824,name,Henrique Hair and Make-up,node
5595475824,shop,hairdresser,node
5595475825,addr:door,5,node
5595475825,name,Rever,node
5595475825,office,advertising_agency,node
5595475825,shop,vacant,node
5595475826,addr:door,6,node
5595475826,amenity,pub,node
5595475826,name,Almirantes Bar Altas Horas,node
5595475827,name,Cah Boutique,node
5595475827,shop,clothes,node
5595475828,craft,turner,node
5595475828,name,Docol,node
5595475829,craft,electronics_repair,node
5595475829,name,Blutécnica,node
5595475829,repair,yes,node
5595475829,shop,electronics,node
5595475830,name,Salão D'Corte,node
5595475830,shop,hairdresser,node
5595475835,man_made,tower,node
5595475835,tower:type,communication,node
5595497432,description,Marco de concreto - B,node
5595497432,man_made,survey_point,node
5595497432,material,concrete,node
5595497432,ref,B,node
5595497433,description,Marco de Concreto - C,node
5595497433,man_made,survey_point,node
5595497433,material,concrete,node
5595497433,ref,C,node
5595497434,description,Marco de concreto - A,node
5595497434,man_made,survey_point,node
5595497434,material,concrete,node
5595497434,ref,A,node
5595497435,description,Marco de de madeira(Prego) - B,node
5595497435,man_made,survey_point,node
5595497435,material,wood,node
5595497435,ref,B,node
5595497436,description,Marco de madeira(Prego) - D,node
5595497436,man_made,survey_point,node
5595497436,material,wood,node
5595497436,ref,D,node
5595497437,description,Marco de madeira(Prego) - E,node
5595497437,man_made,survey_point,node
5595497437,material,wood,node
5595497437,ref,E,node
5595497438,description,Marco de madeira(Prego) - F,node
5595497438,man_made,survey_point,node
5595497438,material,wood,node
5595497438,ref,F,node
5595497439,description,Marco de Concreto - M2,node
5595497439,man_made,survey_point,node
5595497439,material,concrete,node
5595497439,ref,M2,node
5595497440,description,Marco de Concreto - M1,node
5595497440,man_made,survey_point,node
5595497440,material,concrete,node
5595497440,ref,M1,node
5595497441,description,Marco de madeira(Prego) - AUX1,node
5595497441,man_made,survey_point,node
5595497441,material,wood,node
5595497441,ref,AUX1,node
5595497442,description,Marco de Concreto - AUX2,node
5595497442,man_made,survey_point,node
5595497442,material,concrete,node
5595497442,ref,AUX2,node
5595534645,addr:housenumber,987,node
5595534645,addr:street,Rua Theodoro Holtrup,node
5595534657,name,Espaço Pet,node
5595534657,shop,pet,node
5595534658,alt_name,Sport Artes Marciais,node
5595534658,amenity,dojo,node
5595534658,brand,ATA Blumenau,node
5595534658,contact:phone,+55 47 3234-2276,node
5595534658,contact:website,http://www.atablumenau.com/,node
5595534658,name,Elite Artes Marciais,node
5595534658,name:en,Elite Martial Arts,node
5595534658,opening_hours,Mo-Th 15:30-23:00,node
5595534658,operator,American Taekwondo Association,node
5595534677,addr:housenumber,99,node
5595534677,addr:street,Rua Afonso Pena,node
5595534678,addr:housenumber,788,node
5595534678,addr:street,Rua Theodoro Holtrup,node
5595534691,amenity,telephone,node
5595534691,operator,Oi,node
5595534691,payment:telephone_cards,yes,node
5595535664,crossing,uncontrolled,node
5595535664,crossing_ref,zebra,node
5595535664,highway,crossing,node
5595535669,natural,tree,node
5595535670,crown_type,I,node
5595535670,genus,Phoenix,node
5595535670,leaf_cycle,evergreen,node
5595535670,leaf_type,needleleaved,node
5595535670,natural,tree,node
5595535670,species,dactylifera,node
5595535670,taxon,Arecaceae,node
5595535671,crown_type,I,node
5595535671,genus,Phoenix,node
5595535671,leaf_cycle,evergreen,node
5595535671,leaf_type,needleleaved,node
5595535671,natural,tree,node
5595535671,species,dactylifera,node
5595535671,taxon,Arecaceae,node
5595535672,crown_type,I,node
5595535672,genus,Phoenix,node
5595535672,leaf_cycle,evergreen,node
5595535672,leaf_type,needleleaved,node
5595535672,natural,tree,node
5595535672,species,dactylifera,node
5595535672,taxon,Arecaceae,node
5595535673,crown_type,I,node
5595535673,genus,Phoenix,node
5595535673,leaf_cycle,evergreen,node
5595535673,leaf_type,needleleaved,node
5595535673,natural,tree,node
5595535673,species,dactylifera,node
5595535673,taxon,Arecaceae,node
5595542023,contact:email,trevis@camisariatrevis.com.br,node
5595542023,contact:phone,+55 47 3323-0787,node
5595542023,contact:website,http://www.camisariatrevis.com.br,node
5595542023,name,Trevis,node
5595542023,shop,tailor,node
5595542068,addr:housenumber,2709,node
5595542068,addr:street,Rua Benjamin Constant,node
5595542068,contact:phone,+55 47 3378-3300,node
5595542068,name,Hiper Festas,node
5595542068,shop,party,node
5595542069,addr:housenumber,2697,node
5595542069,addr:street,Rua Benjamin Constant,node
5595542070,indoor,room,node
5595542070,level,1,node
5595542070,shop,vacant,node
5595554146,natural,tree,node
5595554164,crossing,traffic_signals,node
5595554164,crossing_ref,zebra,node
5595554164,highway,crossing,node
5595554165,crossing,traffic_signals,node
5595554165,crossing_ref,zebra,node
5595554165,highway,crossing,node
5595554175,crossing,uncontrolled,node
5595554175,crossing_ref,zebra,node
5595554175,highway,crossing,node
5596858026,leisure,bandstand,node
5596858044,noexit,yes,node
5596858073,natural,tree,node
5596876992,crossing,traffic_signals,node
5596876992,crossing_ref,zebra,node
5596876992,highway,crossing,node
5596876993,crossing,uncontrolled,node
5596876993,crossing_ref,zebra,node
5596876993,highway,crossing,node
5596876994,natural,tree,node
5596876995,noexit,yes,node
5596964786,natural,tree,node
5596964787,natural,tree,node
5596964788,natural,tree,node
5596964789,natural,tree,node
5596964790,natural,tree,node
5596964791,natural,tree,node
5596964792,natural,tree,node
5596964800,direction,forward,node
5596964800,highway,stop,node
5597155657,highway,stop,node
5597155717,amenity,telephone,node
5597155717,operator,Oi,node
5597155717,payment:telephone_cards,yes,node
5597156831,name,Bonatti Ferramentas e Afiações,node
5597156831,shop,hardware,node
5597156870,name,Confiança Contabilidade,node
5597156870,office,accountant,node
5597156883,highway,stop,node
5597156890,addr:housenumber,463,node
5597156890,addr:street,Rua Joinville,node
5597156890,entrance,main,node
5597156891,addr:housenumber,471,node
5597156891,addr:street,Rua Joinville,node
5597156892,addr:housenumber,481,node
5597156892,addr:street,Rua Joinville,node
5597156897,natural,tree,node
5597156898,natural,tree,node
5597156899,natural,tree,node
5597156900,natural,tree,node
5598980876,entrance,main,node
5598980877,entrance,yes,node
5599314693,crossing,traffic_signals,node
5599314693,crossing_ref,zebra,node
5599314693,highway,crossing,node
5599433558,advertising,billboard,node
5599433559,advertising,billboard,node
5599433560,advertising,billboard,node
5599433599,addr:housenumber,156,node
5599433599,addr:street,Rua Indaial,node
5599433639,addr:door,Sala 108,node
5599433639,amenity,place_of_worship,node
5599433639,contact:email,contato@cienciacrista.com.br,node
5599433639,contact:facebook,https://www.facebook.com/CienciaCrista,node
5599433639,contact:website,https://www.cienciacrista.com/,node
5599433639,denomination,christ_scientist,node
5599433639,description,Sala de Leitura,node
5599433639,level,1,node
5599433639,name,Ciência Cristã,node
5599433639,opening_hours,Mo 15:00-17:00; We 09:00-11:00; Fr 17:00-19:00,node
5599433639,religion,christian,node
5599433710,addr:housenumber,128,node
5599433710,addr:street,Rua Itaiópolis,node
5599433711,entrance,yes,node
5599492279,name,Neoprint,node
5599492279,service:press,yes,node
5599492279,shop,copyshop,node
5599492280,addr:housenumber,1143,node
5599492280,addr:street,Avenida Martin Luther,node
5599492280,contact:phone,+55 47 3212-6435,node
5599492280,contact:website,https://www.clubecandeias.com/,node
5599492280,name,Clube Candeias,node
5599492280,shop,travel_agency,node
5599521052,access,yes,node
5599521052,amenity,bicycle_parking,node
5599521052,bicycle_parking,stands,node
5599521052,covered,no,node
5599521052,fee,no,node
5599521053,access,yes,node
5599521053,amenity,bicycle_parking,node
5599521053,bicycle_parking,stands,node
5599521053,covered,no,node
5599521053,fee,no,node
5600724306,amenity,telephone,node
5600724306,operator,Oi,node
5600724306,payment:telephone_cards,yes,node
5600724460,contact:email,sorella@sorellaseguros.com.br,node
5600724460,contact:phone,+55 47 3222-0284,node
5600724460,name,Sorella Seguros,node
5600724460,office,insurance,node
5600724475,natural,tree,node
5600914643,crossing,uncontrolled,node
5600914643,crossing_ref,zebra,node
5600914643,highway,crossing,node
5600914644,crossing,uncontrolled,node
5600914644,crossing_ref,zebra,node
5600914644,highway,crossing,node
5600914687,amenity,pharmacy,node
5600914687,healthcare,pharmacy,node
5600914687,name,Farmácia Super Popular,node
5600914692,natural,stone,node
5600914702,crossing,uncontrolled,node
5600914702,crossing_ref,zebra,node
5600914702,highway,crossing,node
5600914726,amenity,taxi,node
5600914732,amenity,place_of_worship,node
5600914732,denomination,pentecostal,node
5600914732,level,1,node
5600914732,name,Cristo É Vida,node
5600914732,religion,christian,node
5600914733,crossing,uncontrolled,node
5600914733,crossing_ref,zebra,node
5600914733,highway,crossing,node
5600914734,crossing,uncontrolled,node
5600914734,crossing_ref,zebra,node
5600914734,highway,crossing,node
5600914735,level,0,node
5600914735,name,Luca Móveis Novos e Usados,node
5600914735,second_hand,yes,node
5600914735,shop,furniture,node
5600914736,amenity,waste_disposal,node
5600914736,operator,Samae,node
5600914736,recycling_type,container,node
5600914736,waste,recycling,node
5600914737,amenity,waste_disposal,node
5600914737,operator,Samae,node
5600914737,recycling_type,container,node
5600914737,waste,trash,node
5600914748,amenity,restaurant,node
5600914748,name,Assados Blumenau,node
5600914748,takeaway,only,node
5600914749,contact:phone,+55 47 3326-0536,node
5600914749,name,Casa Favorita,node
5600914749,shop,furniture,node
5600914758,name,Stitos Brechó,node
5600914758,shop,second_hand,node
5600914783,contact:email,contato@blumenrealty.com.br,node
5600914783,contact:phone,+55 47 3285-8532,node
5600914783,contact:website,http://www.blumenrealty.com.br/,node
5600914783,name,Blumen Realty,node
5600914783,office,estate_agent,node
5600914783,opening_hours,"Mo-Fr 08:00-12:00,13:30-18:00; Sa,Su,PH off",node
5600914784,amenity,language_school,node
5600914784,level,1,node
5600914784,name,Barão Idiomas,node
5600914791,amenity,dentist,node
5600914791,contact:email,contato@luseja.com.br,node
5600914791,contact:phone,+55 47 3322-1790;+55 47 3322-1496,node
5600914791,contact:website,http://www.luseja.com.br/,node
5600914791,healthcare,dentist,node
5600914791,name,Luseja Odontologia,node
5600914791,opening_hours,"Mo-Fr 08:00-12:00,13:30-18:00; Sa,Su,PH off",node
5600961379,natural,tree,node
5600961416,amenity,bench,node
5600961416,backrest,yes,node
5600961416,colour,brown,node
5600961416,material,wood,node
5600961417,historic,memorial,node
5600961417,memorial,bust,node
5600961675,crossing,island,node
5600961675,crossing_ref,zebra,node
5600961675,highway,crossing,node
5600995391,highway,stop,node
5600995396,natural,tree,node
5600995438,direction,backward,node
5600995438,highway,stop,node
5600995439,amenity,bicycle_parking,node
5601049101,bus,yes,node
5601049101,public_transport,stop_position,node
5601049102,bench,yes,node
5601049102,bin,no,node
5601049102,highway,bus_stop,node
5601049102,public_transport,platform,node
5601049102,shelter,yes,node
5601049116,direction,forward,node
5601049116,highway,stop,node
5601049117,crossing,island,node
5601049117,crossing_ref,zebra,node
5601049117,highway,crossing,node
5601051625,crown_type,I,node
5601051625,genus,Phoenix,node
5601051625,leaf_cycle,evergreen,node
5601051625,leaf_type,needleleaved,node
5601051625,natural,tree,node
5601051625,species,dactylifera,node
5601051625,taxon,Arecaceae,node
5601051626,barrier,lift_gate,node
5601051627,barrier,lift_gate,node
5601051661,entrance,main,node
5601051692,natural,tree,node
5601051693,entrance,main,node
5601051722,addr:door,401,node
5601051722,contact:email,mbaengenharia@mbaengenharia.com.br,node
5601051722,contact:phone,+55 47 3322-4210,node
5601051722,contact:website,http://www.mbaengenharia.com.br/,node
5601051722,level,4,node
5601051722,name,MBA Engenharia,node
5601051722,office,engineer,node
5601051817,direction,backward,node
5601051817,highway,stop,node
5602552622,addr:housenumber,270,node
5602552622,addr:postcode,89120000,node
5602552622,addr:street,Rua Santos Dumont,node
5602552622,name,KRAH-ICE,node
5602552622,office,company,node
5602552823,addr:housenumber,782,node
5602552823,addr:postcode,89120-000,node
5602552823,addr:street,Rua Fritz Lorenz,node
5602552823,amenity,restaurant,node
5602552823,name,Tedo Restaurante,node
5602552823,opening_hours,Sa-Su 11:00-14:00,node
5603009745,craft,electronics_repair,node
5603009745,name,Maxcell,node
5603009745,repair,yes,node
5603009745,shop,electronics,node
5603009748,noexit,yes,node
5603009749,craft,electronics_repair,node
5603009749,name,Teletrônica,node
5603009749,repair,yes,node
5603009749,shop,electronics,node
5603224109,amenity,veterinary,node
5603224109,name,Vet Dog,node
5603224110,amenity,dentist,node
5603224110,contact:email,doutor@andrebuttendorf.com,node
5603224110,contact:phone,+55 47 3329-3127,node
5603224110,contact:website,http://www.andrebuttendorf.com/,node
5603224110,healthcare,dentist,node
5603224110,name,André Ricardo Buttendorf,node
5603224111,name,Silveira e Decussi Advogados Associados,node
5603224111,office,lawyer,node
5603224111,wheelchair,yes,node
5603224112,contact:email,contato@governarti.com.br,node
5603224112,contact:phone,+55 47 3209-5670;+55 47 99279-4691,node
5603224112,contact:website,https://www.governarti.com.br/,node
5603224112,name,GovernarTI,node
5603224112,office,it,node
5603224113,contact:phone,+55 47 3035-2121,node
5603224113,contact:website,https://www.vasconcelosimports.com.br/,node
5603224113,name,Vasconcelos Imports,node
5603224113,shop,car_parts,node
5603224114,contact:phone,+55 47 3234-3208,node
5603224114,contact:website,http://www.crossfitblumenau.com,node
5603224114,leisure,fitness_centre,node
5603224114,name,Crossfit Blumenau,node
5603224114,sport,crossfit,node
5603224115,amenity,college,node
5603224115,name,Kumon,node
5603224116,contact:website,http://www.despachantecaravela.com.br/,node
5603224116,name,Despachante Caravela,node
5603224116,office,accountant,node
5603224117,contact:phone,+55 47 3041-6161,node
5603224117,contact:website,http://www.caravela.imb.br/,node
5603224117,name,Caravela Imóveis,node
5603224117,office,estate_agent,node
5603235124,amenity,dojo,node
5603235124,name,ART Academia,node
5603235124,opening_hours,"Mo-Fr 08:00-23:30; Sa,Su,PH off",node
5603353728,alt_name,Mary Reforma de Roupas,node
5603353728,craft,dressmaker,node
5603353728,name,Mary Conserto de Roupas,node
5603354202,name,Ortobom,node
5603354202,shop,bed,node
5603354221,addr:housenumber,54,node
5603354221,addr:street,Rua Rodeio,node
5603354266,crossing,uncontrolled,node
5603354266,crossing_ref,zebra,node
5603354266,highway,crossing,node
5604502592,natural,tree,node
5604504637,noexit,yes,node
5604504638,barrier,gate,node
5604531575,crossing,traffic_signals,node
5604531575,crossing_ref,zebra,node
5604531575,highway,crossing,node
5604531577,amenity,telephone,node
5604531577,operator,Oi,node
5604531577,payment:telephone_cards,yes,node
5605908204,amenity,telephone,node
5605908204,operator,Oi,node
5605908204,payment:telephone_cards,yes,node
5605908205,contact:phone,+55 47 3035-4466,node
5605908205,name,Competch Car,node
5605908205,second_hand,only,node
5605908205,shop,car,node
5605908206,contact:phone,+55 47 3378-2293,node
5605908206,name,Arteplacas,node
5605908206,shop,car_parts,node
5605943817,contact:phone,+55 47 3334-1202,node
5605943817,contact:website,http://www.darvaleveiculos.com.br,node
5605943817,name,Valentin Multimarcas,node
5605943817,old_name,Darvale Veículos Multimarcas,node
5605943817,second_hand,only,node
5605943817,shop,car,node
5605943818,contact:email,contato@animahomeeoffice.com.br,node
5605943818,contact:phone,+55 47 3327-0517,node
5605943818,contact:website,http://animahomeeoffice.com.br,node
5605943818,name,Anima Home & Office,node
5605943818,shop,furniture,node
5607528308,name,França e França Consultoria Empresarial,node
5607528308,office,consulting,node
5607528309,crossing,uncontrolled,node
5607528309,crossing_ref,zebra,node
5607528309,highway,crossing,node
5607528310,contact:instagram,https://www.instagram.com/atelie.leclat/,node
5607528310,name,Ateliê L'éclat,node
5607528310,operator,Amanda Haçul,node
5607528310,shop,tailor,node
5607528311,name,Stähelin e Sasse Advogados,node
5607528311,office,lawyer,node
5607635171,entrance,main,node
5607647296,crossing,uncontrolled,node
5607647296,crossing_ref,zebra,node
5607647296,highway,crossing,node
5607647297,crossing,uncontrolled,node
5607647297,crossing_ref,zebra,node
5607647297,highway,crossing,node
5608103783,noexit,yes,node
5608103787,noexit,yes,node
5608103808,amenity,college,node
5608103808,contact:facebook,https://www.facebook.com/MasterSette/,node
5608103808,contact:instagram,https://www.instagram.com/mastersette/,node
5608103808,name,Master Sette,node
5608103809,addr:door,Sala 03,node
5608103809,contact:email,contato@secureit.com.br,node
5608103809,contact:facebook,https://www.facebook.com/SecITBrasil,node
5608103809,contact:linkedin,http://www.linkedin.com/company/secure-it-brasil,node
5608103809,contact:phone,+55 47 3037-3800,node
5608103809,contact:twitter,@SecureITBR,node
5608103809,contact:website,https://www.secureit.com.br/,node
5608103809,name,Secure IT,node
5608103809,office,it,node
5608293303,direction,forward,node
5608293303,highway,stop,node
5608293424,entrance,main,node
5609614759,man_made,surveillance,node
5609614759,surveillance,outdoor,node
5609614759,surveillance:type,guard,node
5610504884,contact:facebook,https://www.facebook.com/kubboarquitetos/,node
5610504884,contact:phone,+55 47 3232-8806,node
5610504884,contact:website,http://www.kubboarquitetos.com.br/,node
5610504884,name,kubbo Arquitetos,node
5610504884,office,architect,node
5610504899,name,CBMS Advogados,node
5610504899,office,lawyer,node
5610504906,name,Mello Hair Studio,node
5610504906,shop,hairdresser,node
5610504911,contact:facebook,https://www.facebook.com/espaconeuroimaginar/,node
5610504911,contact:website,http://espneuroimaginar.wixsite.com/helenisevieira,node
5610504911,name,Espaço Neuro Imaginar,node
5610504911,office,therapist,node
5610504911,operator,Helenise Helena Vieira,node
5610536994,amenity,restaurant,node
5610536994,contact:facebook,https://www.facebook.com/mazolagrill/,node
5610536994,contact:phone,+55 47 99953-1269,node
5610536994,cuisine,steak_house,node
5610536994,fixme,localização aproximada,node
5610536994,name,Mazola Grill,node
5610558433,contact:phone,+55 47 3322-5730,node
5610558433,name,Shervin Tapetes Persas e Orientais,node
5610558433,shop,carpet,node
5612673655,amenity,dentist,node
5612673655,healthcare,dentist,node
5612673655,name,BC Clínica Odontológica,node
5612673660,contact:website,http://www.copapel.com.br,node
5612673660,name,Copapel,node
5612673660,opening_hours,Mo-Fr 07:30-18:00,node
5612673660,shop,chemist,node
5612673663,contact:email,rolasul@terra.com.br,node
5612673663,contact:phone,+55 47 3322-7610,node
5612673663,contact:website,http://www.rolasul.com.br,node
5612673663,name,Rolasul Rolamentos,node
5612673663,opening_hours,"Mo-Fr 08:00-12:00,13:30-18:00; Sa 08:00-12:00",node
5612673663,shop,yes,node
5612673664,amenity,language_school,node
5612673664,contact:phone,+55 47 3041-0300,node
5612673664,contact:website,http://www.uptime.com.br/,node
5612673664,name,Uptime,node
5612760662,amenity,restaurant,node
5612760662,name,Badok Grill,node
5612760662,takeaway,yes,node
5612760663,amenity,fast_food,node
5612760663,contact:email,aleandrofp@gmail.com,node
5612760663,contact:facebook,https://www.facebook.com/XdaMamaDelivery/,node
5612760663,contact:instagram,https://www.instagram.com/xdamamadelivery/,node
5612760663,contact:phone,+55 47 3041-2434,node
5612760663,contact:website,http://www.xdamama.com.br/,node
5612760663,contact:whatsapp,+55 47 99639-8758,node
